rank,name,genre,esrb_rating,platform,publisher,developer,global_sales,na_sales,pal_sales,jp_sales,other_sales,year,critic_score,user_score
4040,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,Strategy,,PlayStation,Bandai,Bandai,0.57,,,0.54,0.04,2000,,
4041,Spyro Orange: The Cortex Conspiracy,Action,E,Game Boy Advance,Vivendi Games,Vicarious Visions,0.57,0.41,0.15,,0.01,2004,60.0,7.0
4042,Harvest Moon: The Tale of Two Towns,Simulation,E,Nintendo DS,Natsume,Marvelous Interactive,0.57,0.27,0.06,0.22,0.03,2011,68.0,7.5
4043,Beyond The Beyond,Role-Playing,E,PlayStation,Sony Computer Entertainment,Camelot Software Planning,0.57,0.11,0.08,0.35,0.04,1996,,
4044,Ben 10: Alien Force,Action,E10,PlayStation 2,D3 Publisher,Monkey Bar Games,0.57,0.22,0.02,,0.33,2008,,5.3
4045,Mega Man Star Force 2: Zerker x Ninja / Saurian,Role-Playing,E,Nintendo DS,Capcom,Capcom,0.57,0.24,0.0,0.31,0.02,2008,,
4046,Madden NFL 06,Sports,E,GameCube,EA Sports,EA Tiburon,0.57,0.44,0.11,,0.02,2005,86.0,8.5
4047,London 2012: The Official Video Game of the Olympic Games,Sports,E,Xbox 360,Sega,Sega Studios Australia,0.57,0.07,0.44,,0.06,2012,,
4048,NHL 10,Sports,E10,PlayStation 3,EA Sports,EA Canada,0.57,0.38,0.12,,0.07,2009,88.0,7.9
4049,Harvest Moon: Sunshine Islands,Simulation,E,Nintendo DS,Natsume,Marvelous Interactive,0.57,0.35,0.03,0.17,0.03,2009,,
4050,Iron Man,Action,T,Xbox 360,Sega,Secret Level,0.57,0.27,0.24,,0.06,2008,45.0,5.9
4051,Naruto: Ultimate Ninja 2,Fighting,T,PlayStation 2,Namco Bandai Games,CyberConnect2,0.57,0.47,0.02,,0.08,2008,73.0,7.9
4052,Rock Band 4,Music,T,PlayStation 4,Harmonix Music Systems,Harmonix Music Systems,0.57,0.41,0.06,,0.1,2015,78.0,6.3
4053,Zumba Fitness,Sports,E,PlayStation 3,Majesco,"Pipeworks Software, Inc.",0.57,0.28,0.21,,0.07,2010,,3.8
4054,3D Dot Game Heroes,Role-Playing,E,PlayStation 3,Atlus,Silicon Studio,0.57,0.36,0.12,0.03,0.07,2010,77.0,8.0
4055,Football Manager 2005,Sports,,PC,Sega,Sports Interactive,0.57,,,,,2004,,
4056,Nazo no Murasame-Jou (FDS),Action,,NES,Nintendo,Nintendo EAD,0.57,,,0.57,,1986,,
4057,NBA Hangtime,Sports,E,Nintendo 64,Midway Games,Fun Com,0.57,0.48,0.08,,0.0,1997,,
4058,Disney Universe,Action,E10,Xbox 360,Disney Interactive Studios,Disney Interactive Studios,0.57,0.37,0.14,,0.05,2011,66.0,5.3
4059,Blood Wake,Shooter,T,Xbox,Microsoft,Stormfront Studios,0.57,0.43,0.12,,0.02,2001,71.0,7.5
4060,Dynasty Warriors 5: Xtreme Legends,Action,T,PlayStation 2,KOEI,Omega Force,0.57,0.11,0.08,0.35,0.03,2005,57.0,9.1
4061,Final Fantasy X / X-2 HD Remaster,Role-Playing,T,PC,Square Enix,Square Enix,0.57,,,,,2016,,
4062,SpongeBob SquarePants Featuring Nicktoons: Globs of Doom,Action,E,Nintendo DS,THQ,Natsume,0.57,0.52,0.0,,0.04,2008,,
4063,WWE 2K17,Sports,T,Xbox One,2K Games,Yuke's,0.57,0.26,0.26,,0.05,2016,68.0,5.5
4064,Jampack Summer 2002,Misc,M,PlayStation 2,Sony Computer Entertainment,Sony Computer Entertainment America,0.57,0.28,0.22,,0.07,2002,,
4065,Trivial Pursuit,Misc,E,Nintendo Wii,Electronic Arts,Adrenalin Interactive,0.57,0.2,0.3,,0.06,2009,67.0,
4066,FIFA World Cup Germany 2006,Sports,E,PlayStation 2,EA Sports,EA Canada,0.57,0.47,0.02,,0.08,2006,77.0,8.1
4067,Wreckless: ThE YaKuza MisSiOns,Racing,T,Xbox,Activision,Bunkasha Publishing,0.57,0.42,0.11,0.02,0.02,2002,74.0,5.2
4068,Anomaly: Warzone Earth,Strategy,,PC,Unknown,11 bit studios,0.57,,,,,2011,,
4069,Starlink: Battle for Atlas,Action-Adventure,E10,Nintendo Switch,Ubisoft,Ubisoft Toronto,0.57,0.35,0.17,,0.05,2018,,
4070,Super Bomberman,Puzzle,,SNES,Hudson Soft,Produce!,0.57,,,0.57,0.0,1993,,
4071,Top Spin 3,Sports,E,PlayStation 3,2K Sports,Pam Development,0.57,0.08,0.37,0.0,0.12,2008,75.0,7.5
4072,SpongeBob SquarePants: Battle for Bikini Bottom,Platform,E,Xbox,THQ,Heavy Iron Studios,0.57,0.45,0.1,,0.02,2003,70.0,8.9
4073,Up,Adventure,E10,Nintendo Wii,THQ,THQ,0.57,0.22,0.29,,0.06,2009,62.0,8.0
4074,Spider-Man 3,Platform,T,Xbox 360,Activision,Treyarch,0.57,0.49,0.04,,0.04,2007,63.0,7.0
4075,Tony Hawk: Shred,Sports,E,Nintendo Wii,Activision,Buzz Monkey Software,0.57,0.41,0.11,,0.04,2010,,7.0
4076,FIFA 15,Sports,E,Nintendo Wii,EA Sports,EA Canada,0.57,0.15,0.37,,0.04,2014,,4.3
4077,SD Gundam G Generation Neo,Strategy,,PlayStation 2,Bandai,Bandai,0.57,,,0.57,,2002,,
4078,RalliSport Challenge,Racing,E,Xbox,Microsoft,Digital Illusions,0.57,0.39,0.16,,0.02,2002,87.0,8.3
4079,Resident Evil Outbreak File #2,Action,M,PlayStation 2,Capcom,Capcom Production Studio 1,0.57,0.19,0.15,0.17,0.05,2005,58.0,7.7
4080,NHL 14,Sports,E10,PlayStation 3,EA Sports,EA Canada,0.57,0.28,0.19,,0.1,2013,80.0,6.0
4081,The Sims 3: World Adventures,Simulation,T,PC,Electronic Arts,EA Redwood Shores,0.57,0.02,0.18,,0.37,2009,81.0,8.0
4082,Bob the Builder: Can We Fix It?,Action,E,PlayStation,THQ,Steel Monkeys,0.57,0.31,0.21,,0.04,2001,,
4083,XIII,Shooter,M,PlayStation 2,Ubisoft,Ubisoft Paris,0.57,0.28,0.22,,0.07,2003,73.0,8.6
4084,Bratz 4 Real,Adventure,E,Nintendo DS,THQ,THQ,0.57,0.29,0.22,,0.06,2007,,
4085,LEGO Jurassic World,Action,E10,Nintendo Wii U,Warner Bros. Interactive Entertainment,Traveller's Tales,0.57,0.29,0.2,0.03,0.05,2015,71.0,8.1
4086,NHL 18,Sports,,PlayStation 4,EA Sports,EA Canada,0.57,0.31,0.16,,0.1,2017,,
4087,NEKOPARA Vol. 0,Visual Novel,,PC,Unknown,Neko Works,0.57,,,,,2017,,
4088,The Legend of Spyro: Dawn of the Dragon,Platform,E10,Nintendo Wii,Vivendi Games,Etranges Libellules,0.57,0.34,0.17,,0.05,2008,64.0,6.5
4089,Mega Man Legacy Collection,Platform,E,PlayStation 4,Capcom,Digital Eclipse Software,0.57,,,,,2016,77.0,6.1
4090,Breath of Fire IV,Role-Playing,T,PlayStation,Capcom,Capcom,0.56,0.11,0.08,0.34,0.04,2000,83.0,8.9
4091,True Crime: Streets of LA,Action,M,GameCube,Activision,EXAKT Entertainment,0.56,0.44,0.11,,0.02,2003,77.0,7.3
4092,Everybody's Golf,Sports,E,PlayStation 4,Sony Interactive Entertainment,Clap Hanz,0.56,0.12,0.22,0.17,0.06,2017,,
4093,Petz Wild Animals: Tigerz,Simulation,E,Nintendo DS,Ubisoft,Magic Pockets,0.56,0.52,0.0,,0.04,2008,,
4094,The Amazing Spider-Man 2 (2014),Action-Adventure,T,PlayStation 4,Activision,Beenox,0.56,0.2,0.26,0.02,0.09,2014,,
4095,Odin Sphere,Role-Playing,T,PlayStation 2,Atlus,Vanillaware,0.56,0.23,0.18,0.09,0.06,2007,83.0,8.6
4096,Final Fantasy IV: The Complete Collection,Role-Playing,E10,PlayStation Portable,Square Enix,Matrix Software,0.56,0.13,0.09,0.27,0.06,2011,77.0,7.5
4097,The Incredible Hulk,Platform,E,Game Boy Advance,Universal Interactive,Pocket Studios,0.56,0.4,0.15,,0.01,2003,,
4098,Kingdoms and Castles,Simulation,,PC,Unknown,Lion Shield,0.56,,,,,2003,,
4099,Ms. Pac-Man Maze Madness,Puzzle,E,Game Boy Advance,"Destination Software, Inc",Full-Fat,0.56,0.4,0.15,,0.01,2004,,
4100,State of Anarchy,Shooter,,PC,Unknown,Lapovich,0.56,,,,,2004,,
4101,Soul Sacrifice,Misc,M,PlayStation Vita,Sony Computer Entertainment,Marvelous Entertainment,0.56,0.15,0.11,0.22,0.08,2013,77.0,8.2
4102,Jillian Michaels Fitness Ultimatum 2010,Sports,E,Nintendo Wii,Majesco,Collision Studios,0.56,0.51,0.01,,0.04,2009,,
4103,Arena Football,Sports,E10,PlayStation 2,EA Sports,EA Tiburon,0.56,0.28,0.22,,0.07,2006,66.0,8.6
4104,The Lord of the Rings: The Return of the King,Role-Playing,T,Game Boy Advance,Electronic Arts,Griptonite Games,0.56,0.4,0.15,,0.01,2003,77.0,8.2
4105,NHL Hitz 20-02,Sports,E,PlayStation 2,Midway Games,EA Black Box,0.56,0.28,0.22,,0.07,2001,78.0,7.6
4106,Classic NES Series: Dr. Mario,Puzzle,,Game Boy Advance,Nintendo,Nintendo,0.56,0.31,0.11,0.13,0.01,2004,66.0,7.5
4107,The Sims: Bustin' Out,Simulation,T,Xbox,Electronic Arts,Maxis,0.56,0.4,0.14,,0.02,2003,81.0,8.9
4108,"Warhammer 40,000: Space Marine",Shooter,M,Xbox 360,THQ,Relic Entertainment,0.56,0.25,0.26,,0.06,2011,76.0,7.8
4109,NCAA March Madness 07,Sports,E,PlayStation 2,EA Sports,EA Canada,0.56,0.28,0.22,,0.07,2007,63.0,8.6
4110,LEGO Rock Band,Misc,E10,Xbox 360,Warner Bros. Interactive,TT Games / Harmonix Music Systems,0.56,0.4,0.11,,0.05,2009,71.0,7.2
4111,"Monsters, Inc. Scream Team",Platform,E,PlayStation,Sony Computer Entertainment,Artificial Mind and Movement,0.56,0.31,0.21,,0.04,2001,65.0,6.9
4112,Harry Potter Collection,Misc,E10,PlayStation 2,Electronic Arts,Electronic Arts,0.56,0.28,0.21,,0.07,2007,,
4113,Tony Hawk's Project 8,Sports,T,PlayStation Portable,Activision,Page 44 Studios,0.56,0.41,0.08,,0.07,2006,68.0,7.6
4114,Yu-Gi-Oh! World Championship Tournament 2004,Misc,E,Game Boy Advance,Konami,KCEJ,0.56,0.4,0.15,,0.01,2004,,
4115,Cabela's Big Game Hunter 2005 Adventures,Sports,T,PlayStation 2,Activision,Activision,0.56,0.28,0.21,,0.07,2004,55.0,8.4
4116,Top Spin 3,Sports,E,Xbox 360,2K Sports,Pam Development,0.56,0.09,0.4,,0.07,2008,78.0,7.6
4117,Knockout Kings 2001,Fighting,T,PlayStation 2,EA Sports,Black Ops Entertainment,0.56,0.28,0.21,,0.07,2001,81.0,
4118,Disney Infinity 3.0,Action,E10,PlayStation 3,Disney Interactive Studios,Avalanche Software,0.56,0.22,0.25,,0.09,2015,,
4119,Army Men: Sarge's Heroes,Action,T,PlayStation,3DO,3DO,0.56,0.31,0.21,,0.04,2000,,
4120,Tom Clancy's HAWX,Action,T,PlayStation 3,Ubisoft,Ubisoft Romania,0.56,0.21,0.22,0.05,0.09,2009,74.0,8.1
4121,Petz Dogz 2,Simulation,E,PlayStation 2,Ubisoft,Yuke's Media Creations,0.56,0.28,0.21,,0.07,2007,,
4122,Battlefield 2: Modern Combat,Shooter,T,Xbox,Electronic Arts,Digtal Illusions,0.56,0.39,0.15,,0.02,2005,80.0,8.2
4123,Xenoblade Chronicles,Role-Playing,T,Nintendo 3DS,Nintendo,Monolith Soft,0.56,0.24,0.15,0.13,0.04,2015,,
4124,All-Star Baseball 2002,Sports,E,PlayStation 2,Acclaim Entertainment,Acclaim Entertainment,0.56,0.27,0.21,,0.07,2001,77.0,7.6
4125,Tetris Party Deluxe,Puzzle,E,Nintendo Wii,Majesco,"Tetris Online, Inc",0.56,0.33,0.16,0.02,0.05,2010,72.0,5.8
4126,Puzzle & Dragons Z + Super Mario Bros. Edition,Puzzle,E,Nintendo 3DS,Nintendo,GungHo Online Entertainment,0.56,0.09,0.11,0.35,0.02,2015,,
4127,Metroid: Samus Returns,Action-Adventure,E10,Nintendo 3DS,Nintendo,Mercury Steam,0.56,0.3,0.15,0.07,0.05,2017,,
4128,WWE 2K16,Sports,T,PlayStation 3,Take-Two Interactive,Yuke's,0.56,0.24,0.23,,0.09,2015,,6.0
4129,Backyard NFL Football,Sports,E,Game Boy Advance,Infogrames,Torus Games,0.56,0.4,0.15,,0.01,2002,,
4130,Bolt,Adventure,E10,Nintendo Wii,Disney Interactive Studios,Avalanche Software,0.56,0.19,0.31,,0.06,2008,50.0,5.8
4131,Need for Speed: Most Wanted,Racing,T,GameCube,Electronic Arts,EA Canada,0.56,0.43,0.11,,0.02,2005,80.0,9.1
4132,NASCAR Rumble,Racing,E,PlayStation,Electronic Arts,Electronic Arts,0.56,0.31,0.21,,0.04,2000,,
4133,Darksiders II,Action-Adventure,M,PC,THQ,Vigil Games,0.56,,,,,2012,81.0,7.8
4134,WWE Raw 2,Fighting,T,Xbox,THQ,"Anchor, Inc.",0.56,0.43,0.11,,0.02,2003,68.0,7.3
4135,Mega Man X2,Platform,E,SNES,Capcom,Capcom,0.56,0.09,0.02,0.45,0.0,1994,,
4136,Resident Evil 2,Action,M,Nintendo 64,Capcom,Angel Studios,0.56,0.39,0.09,0.07,0.01,1999,,
4137,Yakuza 4,Adventure,M,PlayStation 3,Sega,Sega,0.56,,,,,2011,78.0,8.0
4138,Manhunt 2,Action,M,PlayStation 2,Rockstar Games,Rockstar London,0.56,0.27,0.21,,0.07,2007,67.0,7.8
4139,Bravely Second: End Layer,Role-Playing,T,Nintendo 3DS,Nintendo,Silicon Studio,0.56,0.22,0.11,0.2,0.03,2016,81.0,7.4
4140,Fullmetal Alchemist and the Broken Angel,Role-Playing,T,PlayStation 2,Square Enix,Racjin,0.56,0.15,0.12,0.26,0.04,2005,56.0,8.1
4141,Assassin's Creed: Unity,Action,M,PC,Ubisoft,Ubisoft Montreal,0.56,0.2,0.31,,0.04,2014,70.0,3.0
4142,Wolfenstein,Shooter,M,Xbox 360,Activision,Raven Software,0.56,0.28,0.22,,0.06,2009,72.0,7.5
4143,Dogz,Simulation,E,Nintendo DS,Ubisoft,MTO,0.56,0.5,0.01,,0.04,2006,,7.8
4144,Hamtaro: Ham-Hams Unite!,Role-Playing,E,Game Boy Color,Nintendo,Shogakukan,0.56,,,0.56,0.0,2002,,
4145,Batman Begins,Action,T,PlayStation 2,Electronic Arts,Eurocom Entertainment Software,0.56,0.27,0.21,,0.07,2005,64.0,7.3
4146,DOOM VFR,Shooter,M,PlayStation 4,Bethesda Softworks,id Software,0.56,0.22,0.25,,0.09,2017,,
4147,Dr. Seuss' The Cat in the Hat,Adventure,E,PlayStation 2,VU Games,Magenta Software,0.56,0.27,0.21,,0.07,2003,56.0,6.5
4148,Tony Hawk's Proving Ground,Sports,T,Xbox 360,Activision,Neversoft Entertainment,0.56,0.49,0.02,,0.04,2007,72.0,5.4
4149,Just Cause 4,Action-Adventure,M,PlayStation 4,Square Enix,Avalanche Studios,0.56,0.18,0.26,0.03,0.09,2018,,
4150,Barbie Groovy Games,Misc,E,Game Boy Advance,Universal Interactive,Digital Illusions (DICE),0.56,0.4,0.15,,0.01,2002,47.0,7.0
4151,Defense Grid: The Awakening,Strategy,,PC,Hidden Path Entertainment,Hidden Path Entertainment,0.56,,,,,2008,,
4152,Archer Maclean's Mercury,Puzzle,E,PlayStation Portable,Ignition Entertainment,Awesome Studios,0.56,0.17,0.24,,0.15,2005,75.0,6.6
4153,Yu-Gi-Oh! Reshef of Destruction,Strategy,E,Game Boy Advance,Konami,Konami,0.56,0.4,0.15,,0.01,2004,,
4154,Blinx: The Time Sweeper,Platform,E,Xbox,Microsoft Game Studios,Artoon,0.56,0.39,0.15,,0.02,2002,71.0,8.0
4155,ESPN NFL Football,Sports,E,PlayStation 2,Sega,Visual Concepts,0.56,0.27,0.21,,0.07,2003,91.0,8.5
4156,Fatal Fury Special,Fighting,E,SNES,Takara,Takara,0.56,,,0.56,,1995,,
4157,Major League Baseball 2K5,Sports,E,Xbox,2K Sports,Kush Games,0.56,0.52,0.02,,0.02,2005,81.0,8.2
4158,DS Bimoji Training,Misc,,Nintendo DS,Nintendo,Nuevo Retro Games / NST,0.56,,,0.56,,2008,,
4159,Enslaved: Odyssey to the West,Action,T,PlayStation 3,Namco Bandai,Ninja Theory,0.56,0.24,0.23,0.01,0.08,2010,80.0,7.4
